SubjectCode,CourseNo\.,InstrType,InstrMethod,Sec,CRN_URL,CRN,CourseTitle,Days_Time,Days_Time1,Days_Time2,Days_Time3,Instructor
COM,230,Lecture,Face To Face,007,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30288?crseNumb=230,30288,Techniques of Speaking,MWF,09:00 am - 09:50 am,,,STAFF
COM,230,Lecture,Face To Face,008,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30289?crseNumb=230,30289,Techniques of Speaking,MWF,11:00 am - 11:50 am,,,STAFF
COM,230,Lecture,Face To Face,009,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30178?crseNumb=230,30178,Techniques of Speaking,W,06:00 pm - 08:50 pm,,,STAFF
COM,230,Lecture,Face To Face,010,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30338?crseNumb=230,30338,Techniques of Speaking,TR,12:30 pm - 01:50 pm,,,Ernest A Hakanen
COM,230,Lecture,Face To Face,011,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30588?crseNumb=230,30588,Techniques of Speaking,MWF,02:00 pm - 02:50 pm,,,Allan L Stegeman
COM,230,Lecture,Face To Face,012,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31649?crseNumb=230,31649,Techniques of Speaking,MWF,01:00 pm - 01:50 pm,,,Allan L Stegeman
COM,230,Lecture,Face To Face,013,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31650?crseNumb=230,31650,Techniques of Speaking,T,06:30 pm - 09:20 pm,,,Alexander G Nikolaev
COM,230,Lecture,Face To Face,014,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31651?crseNumb=230,31651,Techniques of Speaking,TR,12:30 pm - 01:50 pm,,,Richard J Forney
COM,230,Lecture,Face To Face,017,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32596?crseNumb=230,32596,Techniques of Speaking,TR,09:30 am - 10:50 am,,,Richard J Forney
COM,230,Lecture,Face To Face,018,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32916?crseNumb=230,32916,Techniques of Speaking,TR,09:30 am - 10:50 am,,,Marianne Swain
COM,230,Lecture,Face To Face,019,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32917?crseNumb=230,32917,Techniques of Speaking,TR,02:00 pm - 03:20 pm,,,Janna M MacPherson
COM,230,Lecture,Face To Face,020,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32918?crseNumb=230,32918,Techniques of Speaking,MWF,10:00 am - 10:50 am,,,STAFF
COM,230,Lecture,Face To Face,021,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33199?crseNumb=230,33199,Techniques of Speaking,MWF,03:00 pm - 03:50 pm,,,STAFF
COM,230,Lecture,Online,940,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32597?crseNumb=230,32597,Techniques of Speaking,TBD,TBD,,,Sreyashi Mukherjee
COM,230,Lecture,Online,941,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32598?crseNumb=230,32598,Techniques of Speaking,TBD,TBD,,,Alejandro Manga Tinoco
COM,240,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31586?crseNumb=240,31586,New Technologies In Communication,MWF,12:00 pm - 12:50 pm,,,Allan L Stegeman
COM,240,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30592?crseNumb=240,30592,New Technologies In Communication,TBD,TBD,,,Greg S Albright
COM,261,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31887?crseNumb=261,31887,Advanced Journalism,MWF,01:00 pm - 01:50 pm,,,Richard J Forney
COM,266,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33200?crseNumb=266,33200,Copy Editing for the Media,TR,12:30 pm - 01:50 pm,,,Karen M Cristiano
COM,270,Lecture,Face To Face,007,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30141?crseNumb=270,30141,Business Communication,TR,12:30 pm - 01:50 pm,,,Wesley Shumar
COM,270,Lecture,Face To Face,009,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30280?crseNumb=270,30280,Business Communication,TR,11:00 am - 12:20 pm,,,Rakhmiel Peltz
COM,270,Lecture,Face To Face,013,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31647?crseNumb=270,31647,Business Communication,MWF,02:00 pm - 02:50 pm,,,Julia H May
COM,270,Lecture,Face To Face,015,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31648?crseNumb=270,31648,Business Communication,TR,03:30 pm - 04:50 pm,,,Alexander G Nikolaev
COM,270,Lecture,Online,940,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32638?crseNumb=270,32638,Business Communication,TBD,TBD,,,Rosemary E Rys
COM,270,Lecture,Online,941,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32639?crseNumb=270,32639,Business Communication,TBD,TBD,,,Alejandro Manga Tinoco
COM,282,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31192?crseNumb=282,31192,Public Relations Writing,TR,02:00 pm - 03:20 pm,,,Rosemary E Rys
COM,284,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31046?crseNumb=284,31046,"Public Relations Research, Measurement and Evaluation",MWF,03:00 pm - 03:50 pm,,,Julia H May
COM,286,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31047?crseNumb=286,31047,Public Relations Strategies and Tactics,TR,12:30 pm - 01:50 pm,,,Rosemary E Rys
COM,286,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31095?crseNumb=286,31095,Public Relations Strategies and Tactics,TBD,TBD,,,Julia H May
COM,290,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32919?crseNumb=290,32919,Sports and the Mass Media,TBD,TBD,,,Alexander R Jenkins
COM,310,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30014?crseNumb=310,30014,Technical Communication,MWF,02:00 pm - 02:50 pm,,,Scott D Tattar
COM,310,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30113?crseNumb=310,30113,Technical Communication,MWF,01:00 pm - 01:50 pm,,,Scott D Tattar
COM,310,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30142?crseNumb=310,30142,Technical Communication,TR,11:00 am - 12:20 pm,,,Dacia Paje'
COM,310,Lecture,Face To Face,007,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30139?crseNumb=310,30139,Technical Communication,R,06:30 pm - 09:20 pm,,,STAFF
COM,310,Lecture,Online,940,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30589?crseNumb=310,30589,Technical Communication,TBD,TBD,,,STAFF
COM,320,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30873?crseNumb=320,30873,Science Writing,TBD,TBD,,,Joan W Blumberg
COM,320,Lecture,Online,940,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31645?crseNumb=320,31645,Science Writing,TBD,TBD,,,Karen M Cristiano
COM,320,Lecture,Online,941,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31655?crseNumb=320,31655,Science Writing,TBD,TBD,,,Melissa Parks
COM,340,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30593?crseNumb=340,30593,Modern Desktop Publishing,TBD,TBD,,,STAFF
COM,342,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32920?crseNumb=342,32920,English Worldwide,TR,09:30 am - 10:50 am,,,Barbara J Hoekje
COM,345,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31096?crseNumb=345,31096,Intercultural Communication,TBD,TBD,,,Ron C Bishop
COM,363,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31048?crseNumb=363,31048,Event Planning,TR,11:00 am - 12:20 pm,,,STAFF
COM,378,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31757?crseNumb=378,31757,Public Service Campaigns,T,06:30 pm - 09:20 pm,,,Melissa Parks
COM,386,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32020?crseNumb=386,32020,Public Relations Campaign Planning,MWF,11:00 am - 11:50 am,,,Scott D Tattar
COM,400,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33473?crseNumb=400,33473,Research in Comm Careers,W,06:00 pm - 08:50 pm,,,Alexander R Jenkins
COM,400,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33474?crseNumb=400,33474,Communicating Health and Risk,TBD,TBD,,,Melissa Parks
COM,492,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31152?crseNumb=492,31152,Senior Project in Communication II,F,03:00 pm - 05:50 pm,,,Karen M Cristiano
COM,518,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34269?crseNumb=518,34269,Communicating Health and Risk in a `Fake News¿ World,TBD,TBD,,,Melissa Parks
COM,520,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34810?crseNumb=520,34810,Science Writing,TBD,TBD,,,Joan W Blumberg
COM,543,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32692?crseNumb=543,32692,Public Relations Planning,TBD,TBD,,,Elizabeth L Kaminsky
COM,600,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34270?crseNumb=600,34270,Research in Comm Careers,W,06:00 pm - 08:50 pm,,,Alexander R Jenkins
COM,614,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34265?crseNumb=614,34265,Social Media that Matters,TBD,TBD,,,Asta Zelenkauskaite
COM,651,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34266?crseNumb=651,34266,Media and Communication Policy in a Digitized World,TBD,TBD,,,Hilde D Van den Bulck
COM,698,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34267?crseNumb=698,34267,Managing Communication Professional Identities in a Digital Age,M,06:00 pm - 08:50 pm,,,Julia H May
CCM,701,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33475?crseNumb=701,33475,Contemporary Social Theory,R,06:30 pm - 09:20 pm,,,Douglas V Porpora
CCM,703,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34271?crseNumb=703,34271,Communication Theory II: Discourse and Semiotics,M,06:00 pm - 08:50 pm,,,Rachel Reynolds
CCM,735,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34272?crseNumb=735,34272,Material Culture,T,06:30 pm - 09:20 pm,,,Brent A Luvaas
CCM,804,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/35094?crseNumb=804,35094,Discourse Analysis,W,06:00 pm - 08:50 pm,,,Rachel Reynolds
CW,500,Seminar,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32672?crseNumb=500,32672,Reading as a Writer (Fiction),TBD,TBD,,,Harriet L Millan
CW,500,Seminar,Online,901,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34404?crseNumb=500,34404,Reading as a Writer (Fiction),TBD,TBD,,,Maegan C Poland
CW,602,Seminar,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34435?crseNumb=602,34435,MFA Creative Writing Graduation Residency,MTWR,09:00 am - 04:50 pm,,,Nomi A Eve
CW,602,Seminar,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34436?crseNumb=602,34436,MFA Creative Writing Graduation Residency,MTWR,09:00 am - 04:50 pm,,,Nomi A Eve
CJS,101,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34695?crseNumb=101,34695,Introduction to Criminal Justice,MWF,01:00 pm - 01:50 pm,,,Kathleen M Powell
CJS,101,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34696?crseNumb=101,34696,Introduction to Criminal Justice,TBD,TBD,,,Cynthia R Rickards
CJS,180,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34684?crseNumb=180,34684,Serial Killers,WF,10:00 am - 10:50 am,,,Ashley L Dickinson
CJS,200,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31484?crseNumb=200,31484,Criminology,TR,11:00 am - 12:20 pm,,,Shannon K Jacobsen
CJS,261,Lecture,Community Based Learning,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31368?crseNumb=261,31368,"Prison, Society and You",R,01:00 pm - 03:50 pm,,,Cynthia R Rickards
CJS,263,Lecture,Online,940,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34685?crseNumb=263,34685,"Crime, Violence, and Climate Change",TBD,TBD,,,Rob J Kane
CJS,273,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31486?crseNumb=273,31486,"Surveillance, Technology, and the Law",MWF,04:00 pm - 04:50 pm,,,Kris Unsworth
CJS,273,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34686?crseNumb=273,34686,"Surveillance, Technology, and the Law",TBD,TBD,,,Kris Unsworth
CJS,301,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32937?crseNumb=301,32937,Methods and Analytics III,WF,12:00 pm - 01:50 pm,,,Ashley L Dickinson
CJS,320,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31683?crseNumb=320,31683,Comparative Justice Systems,TR,09:30 am - 10:50 am,,,Jordan M Hyatt
CJS,362,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34687?crseNumb=362,34687,"Gender, Crime, and Justice",TR,03:30 pm - 04:50 pm,,,Shannon K Jacobsen
CJS,365,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34688?crseNumb=365,34688,Computer Investigations and the Law,TR,11:00 am - 12:20 pm,,,Robert D'Ovidio
CJS,372,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34689?crseNumb=372,34689,Death Penalty - An American Dilemma,TBD,TBD,,,Ashley L Dickinson
CJS,T380,Special Topics-Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34692?crseNumb=T380,34692,Seminar in Justice Informatics,TR,02:00 pm - 03:20 pm,,,Kris Unsworth
CJS,T380,Special Topics-Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34691?crseNumb=T380,34691,Principles of Justice,WF,11:00 am - 11:50 am,,,Ashley L Dickinson
CJS,T380,Special Topics-Lecture,Hybrid,131,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34693?crseNumb=T380,34693,Crime Prediction & Ethics,T,12:30 pm - 01:50 pm,,,Kris Unsworth
CJS,T380,Special Topics-Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34694?crseNumb=T380,34694,Crime & Popular Media,TBD,TBD,,,Cynthia R Rickards
CJS,403,Lecture,Community Based Learning,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34690?crseNumb=403,34690,Policing: Theory and Practice,MW,02:00 pm - 03:50 pm,,,Cynthia R Rickards
ENGL,101,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30238?crseNumb=101,30238,Composition and Rhetoric I: Inquiry and Exploratory Research,M,07:00 pm - 09:50 pm,,,Karen A Stegeman
ENGL,101,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31412?crseNumb=101,31412,Composition and Rhetoric I: Inquiry and Exploratory Research,R,03:30 pm - 04:50 pm,,,Keith J DeRenzo
ENGL,101,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34973?crseNumb=101,34973,Composition and Rhetoric I: Inquiry and Exploratory Research,TBD,TBD,,,Errol C Sull
ENGL,102,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30239?crseNumb=102,30239,Composition and Rhetoric II: Advanced Research and Evidence-Based Writing,TR,02:00 pm - 03:20 pm,,,Phillip E Garcia
ENGL,102,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34974?crseNumb=102,34974,Composition and Rhetoric II: Advanced Research and Evidence-Based Writing,TR,12:30 pm - 01:50 pm,,,Phillip E Garcia
ENGL,102,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31050?crseNumb=102,31050,Composition and Rhetoric II: Advanced Research and Evidence-Based Writing,T,09:30 am - 10:50 am,,,Marianallet Mendez
ENGL,102,Lecture,Hybrid,131,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32137?crseNumb=102,32137,Composition and Rhetoric II: Advanced Research and Evidence-Based Writing,W,11:00 am - 12:20 pm,,,Izzy J Cihak
ENGL,102,Lecture,Hybrid,132,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30200?crseNumb=102,30200,Composition and Rhetoric II: Advanced Research and Evidence-Based Writing,R,09:30 am - 10:50 am,,,Michelle L Kline-Peterson
ENGL,102,Lecture,Hybrid,133,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34460?crseNumb=102,34460,Composition and Rhetoric II: Advanced Research and Evidence-Based Writing,W,12:30 pm - 01:50 pm,,,Izzy J Cihak
ENGL,102,Lecture,Hybrid,134,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34461?crseNumb=102,34461,Composition and Rhetoric II: Advanced Research and Evidence-Based Writing,T,11:00 am - 12:20 pm,,,Marianallet Mendez
ENGL,102,Lecture,Hybrid,135,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34462?crseNumb=102,34462,Composition and Rhetoric II: Advanced Research and Evidence-Based Writing,T,02:00 pm - 03:20 pm,,,Jami J Benton
ENGL,102,Lecture,Hybrid,136,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34463?crseNumb=102,34463,Composition and Rhetoric II: Advanced Research and Evidence-Based Writing,T,03:30 pm - 04:50 pm,,,Jami J Benton
ENGL,102,Lecture,Hybrid,137,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34857?crseNumb=102,34857,Composition and Rhetoric II: Advanced Research and Evidence-Based Writing,R,11:00 am - 12:20 pm,,,Marianallet Mendez
ENGL,102,Lecture,Hybrid,140,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30199?crseNumb=102,30199,Composition and Rhetoric II: Advanced Research and Evidence-Based Writing,M,12:30 pm - 01:50 pm,,,STAFF
ENGL,102,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30721?crseNumb=102,30721,Composition and Rhetoric II: Advanced Research and Evidence-Based Writing,TBD,TBD,,,Errol C Sull
ENGL,102,Lecture,Online,901,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34977?crseNumb=102,34977,Composition and Rhetoric II: Advanced Research and Evidence-Based Writing,TBD,TBD,,,Karen S Nulton
ENGL,102,Lecture,Online,940,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30198?crseNumb=102,30198,Composition and Rhetoric II: Advanced Research and Evidence-Based Writing,TBD,TBD,,,Valerie Fox
ENGL,102,Lecture,Online,941,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34978?crseNumb=102,34978,Composition and Rhetoric II: Advanced Research and Evidence-Based Writing,TBD,TBD,,,Karen S Nulton
ENGL,102,Lecture,Online,942,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34979?crseNumb=102,34979,Composition and Rhetoric II: Advanced Research and Evidence-Based Writing,TBD,TBD,,,Karen S Nulton
ENGL,103,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30241?crseNumb=103,30241,Composition and Rhetoric III: Themes and Genres,MWF,02:00 pm - 02:50 pm,,,Von Wise
ENGL,103,Lecture,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30429?crseNumb=103,30429,Composition and Rhetoric III: Themes and Genres,MWF,12:00 pm - 12:50 pm,,,Algie V Williams
ENGL,103,Lecture,Face To Face,005,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30362?crseNumb=103,30362,Composition and Rhetoric III: Themes and Genres,MWF,11:00 am - 11:50 am,,,Christopher T Nielson
ENGL,103,Lecture,Face To Face,006,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30260?crseNumb=103,30260,Composition and Rhetoric III: Themes and Genres,MWF,12:00 pm - 12:50 pm,,,Craig E Laird
ENGL,103,Lecture,Face To Face,007,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30203?crseNumb=103,30203,Composition and Rhetoric III: Themes and Genres,MWF,10:00 am - 10:50 am,,,Lyndsey Stratton
ENGL,103,Lecture,Face To Face,009,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30205?crseNumb=103,30205,Composition and Rhetoric III: Themes and Genres,MWF,02:00 pm - 02:50 pm,,,Rob W Zawatski
ENGL,103,Lecture,Face To Face,010,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30206?crseNumb=103,30206,Composition and Rhetoric III: Themes and Genres,MWF,01:00 pm - 01:50 pm,,,Algie V Williams
ENGL,103,Lecture,Face To Face,011,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30207?crseNumb=103,30207,Composition and Rhetoric III: Themes and Genres,TR,09:30 am - 10:50 am,,,Judith M Curlee
ENGL,103,Lecture,Face To Face,012,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31322?crseNumb=103,31322,Composition and Rhetoric III: Themes and Genres,MWF,01:00 pm - 01:50 pm,,,Rob W Zawatski
ENGL,103,Lecture,Face To Face,013,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30208?crseNumb=103,30208,Composition and Rhetoric III: Themes and Genres,MWF,03:00 pm - 03:50 pm,,,Christopher T Nielson
ENGL,103,Lecture,Face To Face,014,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30209?crseNumb=103,30209,Composition and Rhetoric III: Themes and Genres,TR,12:30 pm - 01:50 pm,,,Anne K Erickson
ENGL,103,Lecture,Face To Face,015,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30261?crseNumb=103,30261,Composition and Rhetoric III: Themes and Genres,MWF,01:00 pm - 01:50 pm,,,Von Wise
ENGL,103,Lecture,Face To Face,016,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31323?crseNumb=103,31323,Composition and Rhetoric III: Themes and Genres,TR,09:30 am - 10:50 am,,,Andrew Snover
ENGL,103,Lecture,Face To Face,017,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32138?crseNumb=103,32138,Composition and Rhetoric III: Themes and Genres,TR,03:30 pm - 04:50 pm,,,Daniel Featherston
ENGL,103,Lecture,Face To Face,019,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34984?crseNumb=103,34984,Composition and Rhetoric III: Themes and Genres,MWF,10:00 am - 10:50 am,,,Craig E Laird
ENGL,103,Lecture,Face To Face,020,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34985?crseNumb=103,34985,Composition and Rhetoric III: Themes and Genres,TR,11:00 am - 12:20 pm,,,Judith M Curlee
ENGL,103,Lecture,Face To Face,021,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34986?crseNumb=103,34986,Composition and Rhetoric III: Themes and Genres,TR,02:00 pm - 03:20 pm,,,Daniel Featherston
ENGL,103,Lecture,Face To Face,022,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34987?crseNumb=103,34987,Composition and Rhetoric III: Themes and Genres,MWF,12:00 pm - 12:50 pm,,,Lea Jacobson
ENGL,103,Lecture,Face To Face,023,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34988?crseNumb=103,34988,Composition and Rhetoric III: Themes and Genres,MWF,01:00 pm - 01:50 pm,,,Lea Jacobson
ENGL,103,Lecture,Face To Face,024,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34999?crseNumb=103,34999,Composition and Rhetoric III: Themes and Genres,MWF,11:00 am - 11:50 am,,,Lyndsey Stratton
ENGL,103,Lecture,Face To Face,025,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/35000?crseNumb=103,35000,Composition and Rhetoric III: Themes and Genres,MWF,10:00 am - 10:50 am,,,Nick Joseph
ENGL,103,Lecture,Face To Face,026,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/35001?crseNumb=103,35001,Composition and Rhetoric III: Themes and Genres,MWF,11:00 am - 11:50 am,,,Nick Joseph
ENGL,103,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30645?crseNumb=103,30645,Composition and Rhetoric III: Themes and Genres,T,11:00 am - 12:20 pm,,,Valerie A Booth
ENGL,103,Lecture,Hybrid,131,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30646?crseNumb=103,30646,Composition and Rhetoric III: Themes and Genres,R,11:00 am - 12:20 pm,,,Kenneth Bingham
ENGL,103,Lecture,Hybrid,132,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30221?crseNumb=103,30221,Composition and Rhetoric III: Themes and Genres,M,02:00 pm - 03:20 pm,,,Jill R Moses
ENGL,103,Lecture,Hybrid,133,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34980?crseNumb=103,34980,Composition and Rhetoric III: Themes and Genres,W,02:00 pm - 03:20 pm,,,Erica Kleckner
ENGL,103,Lecture,Hybrid,134,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30648?crseNumb=103,30648,Composition and Rhetoric III: Themes and Genres,R,11:00 am - 12:20 pm,,,Donna L Rondolone
ENGL,103,Lecture,Hybrid,135,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30649?crseNumb=103,30649,Composition and Rhetoric III: Themes and Genres,R,12:30 pm - 01:50 pm,,,Valerie A Booth
ENGL,103,Lecture,Hybrid,136,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30650?crseNumb=103,30650,Composition and Rhetoric III: Themes and Genres,T,11:00 am - 12:20 pm,,,Gail D Rosen
ENGL,103,Lecture,Hybrid,137,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30651?crseNumb=103,30651,Composition and Rhetoric III: Themes and Genres,W,12:30 pm - 01:50 pm,,,Robert A Watts
ENGL,103,Lecture,Hybrid,138,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30652?crseNumb=103,30652,Composition and Rhetoric III: Themes and Genres,R,11:00 am - 12:20 pm,,,Valerie A Booth
ENGL,103,Lecture,Hybrid,139,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30653?crseNumb=103,30653,Composition and Rhetoric III: Themes and Genres,M,11:00 am - 12:20 pm,,,Juliet F DelRio
ENGL,103,Lecture,Hybrid,140,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30654?crseNumb=103,30654,Composition and Rhetoric III: Themes and Genres,W,11:00 am - 12:20 pm,,,Robert A Watts
ENGL,103,Lecture,Hybrid,141,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30655?crseNumb=103,30655,Composition and Rhetoric III: Themes and Genres,T,02:00 pm - 03:20 pm,,,William G Vargo
ENGL,103,Lecture,Hybrid,142,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31512?crseNumb=103,31512,Composition and Rhetoric III: Themes and Genres,R,03:30 pm - 04:50 pm,,,George A MacMillan
