SubjectCode,CourseNo\.,InstrType,InstrMethod,Sec,CRN_URL,CRN,CourseTitle,Days_Time,Days_Time1,Days_Time2,Days_Time3,Instructor
ANIM,110,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21909?crseNumb=110,21909,Digital Imaging for Animation & VFX,W,12:00 pm - 02:50 pm,,,Milady S Bridges
ANIM,110,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21910?crseNumb=110,21910,Digital Imaging for Animation & VFX,R,12:30 pm - 03:20 pm,,,Milady S Bridges
ANIM,110,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24243?crseNumb=110,24243,Digital Imaging for Animation & VFX,M,03:00 pm - 05:50 pm,,,Milady S Bridges
ANIM,110,Lecture,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/25324?crseNumb=110,25324,Digital Imaging for Animation & VFX,M,12:00 pm - 02:50 pm,,,Milady S Bridges
ANIM,115,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/25588?crseNumb=115,25588,Introduction to Production with Animation & VFX,T,12:30 pm - 03:20 pm,"Mar 18, 2022","Final Exam:
03:30 pm - 05:30 pm",Evan C James
ANIM,115,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/25589?crseNumb=115,25589,Introduction to Production with Animation & VFX,T,03:30 pm - 06:20 pm,"Mar 18, 2022","Final Exam:
08:00 am - 10:00 am",Evan C James
ANIM,140,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21222?crseNumb=140,21222,Computer Graphics Imagery I,W,03:00 pm - 05:50 pm,"Mar 17, 2022","Final Exam:
10:30 am - 12:30 pm",Dan P Rose
ANIM,140,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21224?crseNumb=140,21224,Computer Graphics Imagery I,R,06:30 pm - 09:20 pm,,,Valentina M Feldman
ANIM,140,Lecture,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21225?crseNumb=140,21225,Computer Graphics Imagery I,F,06:00 pm - 08:50 pm,,,craig C Whitaker
ANIM,140,Lecture,Face To Face,005,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21226?crseNumb=140,21226,Computer Graphics Imagery I,M,12:00 pm - 02:50 pm,"Mar 14, 2022","Final Exam:
01:00 pm - 03:00 pm",Matthew C Rotella
ANIM,140,Lecture,Face To Face,007,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23333?crseNumb=140,23333,Computer Graphics Imagery I,T,06:30 pm - 09:20 pm,,,Michael T Sulesky
ANIM,140,Lecture,Face To Face,008,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23783?crseNumb=140,23783,Computer Graphics Imagery I,W,06:00 pm - 08:50 pm,,,Michael T Sulesky
ANIM,140,Lecture,Face To Face,009,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/26154?crseNumb=140,26154,Computer Graphics Imagery I,F,12:00 pm - 02:50 pm,"Mar 18, 2022","Final Exam:
01:00 pm - 03:00 pm",Matthew C Rotella
ANIM,140,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21223?crseNumb=140,21223,Computer Graphics Imagery I,T,03:30 pm - 06:20 pm,"Mar 14, 2022","Final Exam:
03:30 pm - 05:30 pm",Alison M Friedlander
ANIM,140,Lecture,Hybrid,131,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21236?crseNumb=140,21236,Computer Graphics Imagery I,T,09:30 am - 12:20 pm,"Mar 17, 2022","Final Exam:
10:30 am - 12:30 pm",Alison M Friedlander
ANIM,212,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/20889?crseNumb=212,20889,Animation II,F,03:00 pm - 05:50 pm,"Mar 14, 2022","Final Exam:
01:00 pm - 03:00 pm",Steven P Jennings
ANIM,215,Lecture,Remote Synchronous,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/20890?crseNumb=215,20890,History of Animation,W,06:00 pm - 08:50 pm,,,Mindy J Johnson
ANIM,240,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24447?crseNumb=240,24447,Lighting & Surfacing,W,09:00 am - 11:50 am,"Mar 15, 2022","Final Exam:
08:00 am - 10:00 am",Dan P Rose
ANIM,T280,Special Topics-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24450?crseNumb=T280,24450,2D Animation Production,M,09:00 am - 11:50 am,"Mar 16, 2022","Final Exam:
10:30 am - 12:30 pm",Lowell J Boston
ANIM,315,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23615?crseNumb=315,23615,Character Animation II,W,12:00 pm - 02:50 pm,"Mar 14, 2022","Final Exam:
01:00 pm - 03:00 pm",Dave A Mauriello
ANIM,T380,Special Topics-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/25591?crseNumb=T380,25591,Senior Project Pre-Production,W,03:00 pm - 05:50 pm,"Mar 17, 2022","Final Exam:
03:30 pm - 05:30 pm",Dave A Mauriello
ANIM,T380,Special Topics-Lecture,Remote Synchronous,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/26174?crseNumb=T380,26174,Art of the Fairy Tale,M,06:00 pm - 08:50 pm,,,Leslie T Boles
ANIM,435,Lecture,Remote Synchronous,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24449?crseNumb=435,24449,Technical Directing for Animation,F,09:00 am - 11:50 am,"Mar 18, 2022","Final Exam:
10:30 am - 12:30 pm",Jentzen W Mooney
ARCH,108,Studio-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21572?crseNumb=108,21572,Foundation Design II,R,07:00 pm - 09:50 pm,,,Alina P Macneal
ARCH,142,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/20026?crseNumb=142,20026,Architecture and Society II,TR,02:00 pm - 03:20 pm,"Mar 14, 2022","Final Exam:
01:00 pm - 03:00 pm","Mark L Brack, Nancy H Fee"
ARCH,142,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/20027?crseNumb=142,20027,Architecture and Society II,W,06:00 pm - 08:50 pm,,,Mark L Brack
ARCH,144,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22901?crseNumb=144,22901,Architecture and Society IV,R,06:30 pm - 09:20 pm,,,Mark L Brack
ARCH,144,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24227?crseNumb=144,24227,Architecture and Society IV,R,06:30 pm - 09:20 pm,,,Ulrike Altenmueller-Lewis
ARCH,182,Studio-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21573?crseNumb=182,21573,Architecture Studio 1B,MR,09:00 am - 11:50 am,,,Stephanie C Feldman
ARCH,182,Studio-Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21574?crseNumb=182,21574,Architecture Studio 1B,MR,09:00 am - 11:50 am,,,David A Beker
ARCH,182,Studio-Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21912?crseNumb=182,21912,Architecture Studio 1B,MR,09:00 am - 11:50 am,,,Amy Cha
ARCH,182,Studio-Lecture,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21992?crseNumb=182,21992,Architecture Studio 1B,MR,09:00 am - 11:50 am,,,Jennifer Hofer Jeffrey
ARCH,182,Studio-Lecture,Face To Face,005,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24383?crseNumb=182,24383,Architecture Studio 1B,W,06:00 pm - 09:50 pm,,,Paul J Salvaggio
ARCH,191,Studio-Lab,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21913?crseNumb=191,21913,Studio 1-AE,MW,04:00 pm - 05:50 pm,"Mar 14, 2022","Final Exam:
03:30 pm - 05:30 pm",Mia E Rosensaft
ARCH,191,Studio-Lab,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23569?crseNumb=191,23569,Studio 1-AE,MW,04:00 pm - 05:50 pm,"Mar 14, 2022","Final Exam:
03:30 pm - 05:30 pm",John Fotiadis
ARCH,212,Studio-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21575?crseNumb=212,21575,Architectural Representation II,W,09:00 am - 11:50 am,,,Marc L Krawitz
ARCH,212,Studio-Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21576?crseNumb=212,21576,Architectural Representation II,W,09:00 am - 11:50 am,,,Mia E Rosensaft
ARCH,212,Studio-Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21993?crseNumb=212,21993,Architectural Representation II,W,09:00 am - 11:50 am,,,Jason B Boris
ARCH,212,Studio-Lecture,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23570?crseNumb=212,23570,Architectural Representation II,W,09:00 am - 11:50 am,,,Jordan D Solomonic
ARCH,212,Studio-Lecture,Face To Face,005,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24384?crseNumb=212,24384,Architectural Representation II,R,07:00 pm - 09:50 pm,,,Anthony V Assetto
ARCH,222,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22989?crseNumb=222,22989,Materials & Methods II,M,06:00 pm - 08:50 pm,,,Simon J Tickell
ARCH,222,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22990?crseNumb=222,22990,Materials & Methods II,M,06:00 pm - 08:50 pm,,,Rob A Rumburg
ARCH,222,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22991?crseNumb=222,22991,Materials & Methods II,M,06:00 pm - 08:50 pm,,,Jesse Mainwaring
ARCH,225,Studio-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21684?crseNumb=225,21684,Architectural Representation V,W,02:00 pm - 04:50 pm,,,Daniel E Brown
ARCH,225,Studio-Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21685?crseNumb=225,21685,Architectural Representation V,W,02:00 pm - 04:50 pm,,,Jeremiah Woodring
ARCH,225,Studio-Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22352?crseNumb=225,22352,Architectural Representation V,W,02:00 pm - 04:50 pm,,,Bridget Kane
ARCH,225,Studio-Lecture,Face To Face,005,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24386?crseNumb=225,24386,Architectural Representation V,W,07:00 pm - 09:50 pm,,,Georgeanna E Foley
ARCH,252,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22992?crseNumb=252,22992,Structural Systems II,M,06:00 pm - 08:50 pm,,,Alex J Stadel
ARCH,252,Lecture,Hybrid,131,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22993?crseNumb=252,22993,Structural Systems II,M,06:00 pm - 08:50 pm,,,Julie P Wiley
ARCH,252,Lecture,Hybrid,132,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22994?crseNumb=252,22994,Structural Systems II,M,06:00 pm - 08:50 pm,,,Mark R Odorizzi
ARCH,282,Studio-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21686?crseNumb=282,21686,Architecture Studio 2B,TF,09:00 am - 11:50 am,,,Rachel S Schade
ARCH,282,Studio-Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21687?crseNumb=282,21687,Architecture Studio 2B,TF,09:00 am - 11:50 am,,,Jeremy P Voorhees
ARCH,282,Studio-Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21915?crseNumb=282,21915,Architecture Studio 2B,TF,09:00 am - 11:50 am,,,Rich H Olaya
ARCH,282,Studio-Lecture,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22353?crseNumb=282,22353,Architecture Studio 2B,T,06:00 pm - 09:50 pm,,,Jeremy P Voorhees
ARCH,292,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22996?crseNumb=292,22996,Building Systems II,M,06:00 pm - 08:50 pm,,,Mitchell L Weiss
ARCH,292,Lecture,Hybrid,131,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22997?crseNumb=292,22997,Building Systems II,M,06:00 pm - 08:50 pm,,,Jerry S Oflazian
ARCH,325,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22999?crseNumb=325,22999,Materials & Methods V,M,06:00 pm - 08:50 pm,,,Simon J Tickell
ARCH,325,Lecture,Hybrid,131,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23000?crseNumb=325,23000,Materials & Methods V,M,06:00 pm - 08:50 pm,,,Rob A Rumburg
ARCH,325,Lecture,Hybrid,132,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23573?crseNumb=325,23573,Materials & Methods V,M,06:00 pm - 08:50 pm,,,Jesse Mainwaring
ARCH,336,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/20994?crseNumb=336,20994,Professional Practice II,R,07:00 pm - 09:50 pm,,,Charles A Capaldi
ARCH,336,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23574?crseNumb=336,23574,Professional Practice II,R,07:00 pm - 09:50 pm,,,Robert M Piasecki
ARCH,342,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21916?crseNumb=342,21916,Theories of Architecture II,W,07:00 pm - 09:50 pm,,,John T Defazio
ARCH,350,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24388?crseNumb=350,24388,Contemporary Architecture,T,06:30 pm - 09:20 pm,,,Wolfram D Arendt
ARCH,355,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23001?crseNumb=355,23001,Structural Systems V,M,06:00 pm - 08:50 pm,,,Alex J Stadel
ARCH,355,Lecture,Hybrid,131,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23002?crseNumb=355,23002,Structural Systems V,M,06:00 pm - 08:50 pm,,,Julie P Wiley
ARCH,355,Lecture,Hybrid,132,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23003?crseNumb=355,23003,Structural Systems V,M,06:00 pm - 08:50 pm,,,Mark R Odorizzi
ARCH,382,Studio-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21914?crseNumb=382,21914,Architecture Studio 3B,R,06:00 pm - 09:50 pm,,,Jason T Austin
ARCH,382,Studio-Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21942?crseNumb=382,21942,Architecture Studio 3B,R,06:00 pm - 09:50 pm,,,James W Rowe
ARCH,382,Studio-Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22564?crseNumb=382,22564,Architecture Studio 3B,R,06:00 pm - 09:50 pm,,,Alexa R Bosse
ARCH,382,Studio-Lecture,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22902?crseNumb=382,22902,Architecture Studio 3B,R,06:00 pm - 09:50 pm,,,Kyle D O'Connor
ARCH,382,Studio-Lecture,Face To Face,005,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24390?crseNumb=382,24390,Architecture Studio 3B,R,06:00 pm - 09:50 pm,,,Samuel J Emory
ARCH,395,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23004?crseNumb=395,23004,Building Systems V,M,06:00 pm - 08:50 pm,,,Shannon C Kaplan
ARCH,395,Lecture,Hybrid,131,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23005?crseNumb=395,23005,Building Systems V,M,06:00 pm - 08:50 pm,,,Robert F Diemer
ARCH,395,Lecture,Hybrid,132,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23575?crseNumb=395,23575,Building Systems V,M,06:00 pm - 08:50 pm,,,Brendan McGrath
ARCH,T480,Special Topics-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24401?crseNumb=T480,24401,Arch & Game Level Design Wkshp,M,06:00 pm - 08:50 pm,,,Jacklynn N Niemiec
ARCH,T480,Special Topics-Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24402?crseNumb=T480,24402,Furniture Making,T,06:30 pm - 09:20 pm,,,David A Beker
ARCH,T480,Special Topics-Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/25802?crseNumb=T480,25802,Civic Engage & Particip Mthds,T,06:30 pm - 09:20 pm,,,"Susanna P Gilbertson, Andrew W Zitcer"
ARCH,T480,Special Topics-Lecture,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/25803?crseNumb=T480,25803,City of Systems,M,06:00 pm - 08:50 pm,,,Jason S Schupbach
ARCH,T480,Special Topics-Lecture,Face To Face,005,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/25804?crseNumb=T480,25804,Spatial Reason Urban Arch Des,W,06:00 pm - 08:50 pm,,,Dustin T Fry
ARCH,482,Studio-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22354?crseNumb=482,22354,Architecture Studio 4B,T,06:00 pm - 09:50 pm,,,Alan J Greenberger
ARCH,482,Studio-Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22355?crseNumb=482,22355,Architecture Studio 4B,T,06:00 pm - 09:50 pm,,,Simon J Tickell
ARCH,482,Studio-Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22903?crseNumb=482,22903,Architecture Studio 4B,T,06:00 pm - 09:50 pm,,,Eleanor L Sharpe
ARCH,482,Studio-Lecture,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23576?crseNumb=482,23576,Architecture Studio 4B,T,06:00 pm - 09:50 pm,,,Ariel Vazquez
ARCH,488,Studio-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22904?crseNumb=488,22904,Architecture Studio 5B,W,06:00 pm - 09:50 pm,,,Thomas P Kirchner
ARCH,488,Studio-Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22905?crseNumb=488,22905,Architecture Studio 5B,W,06:00 pm - 09:50 pm,,,Jacklynn N Niemiec
ARCH,488,Studio-Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24391?crseNumb=488,24391,Architecture Studio 5B,W,06:00 pm - 09:50 pm,,,Uk Jung
ARCH,488,Studio-Lecture,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24392?crseNumb=488,24392,Architecture Studio 5B,W,06:00 pm - 09:50 pm,,,Bunny Tucker
ARCH,494,Thesis,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22190?crseNumb=494,22190,Senior Project II,M,06:00 pm - 09:50 pm,,,Rachel S Schade
ARCH,494,Thesis,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24393?crseNumb=494,24393,Senior Project II,M,06:00 pm - 09:50 pm,,,Joanne Aitken
ARCH,494,Thesis,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24394?crseNumb=494,24394,Senior Project II,M,06:00 pm - 09:50 pm,,,Catherine G Broh
ARCH,494,Thesis,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24395?crseNumb=494,24395,Senior Project II,M,06:00 pm - 09:50 pm,,,John T Defazio
ARCH,494,Thesis,Face To Face,005,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24396?crseNumb=494,24396,Senior Project II,M,06:00 pm - 09:50 pm,,,Don M Jones
ARCH,494,Thesis,Face To Face,006,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24397?crseNumb=494,24397,Senior Project II,M,06:00 pm - 09:50 pm,,,Richard King
ARCH,494,Thesis,Face To Face,007,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24398?crseNumb=494,24398,Senior Project II,M,06:00 pm - 08:50 pm,,,Robert E Nalls
ARCH,494,Thesis,Face To Face,008,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24399?crseNumb=494,24399,Senior Project II,M,06:00 pm - 08:50 pm,,,Kelly F Vresilovic
ARCH,494,Thesis,Face To Face,009,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24400?crseNumb=494,24400,Senior Project II,M,06:00 pm - 09:50 pm,,,Jeffrey F Krieger
ARTH,101,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23006?crseNumb=101,23006,History of Art I,TR,05:00 pm - 06:20 pm,"Mar 14, 2022","Final Exam:
10:30 am - 12:30 pm",Emily A Urban
ARTH,102,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/20309?crseNumb=102,20309,History of Art II,MW,02:00 pm - 03:20 pm,"Mar 18, 2022","Final Exam:
08:00 am - 10:00 am",Sarina R Miller
ARTH,102,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/20472?crseNumb=102,20472,History of Art II,TR,02:00 pm - 03:20 pm,"Mar 18, 2022","Final Exam:
10:30 am - 12:30 pm",Joseph F Gregory
ARTH,103,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21243?crseNumb=103,21243,History of Art III,MW,12:30 pm - 01:50 pm,"Mar 16, 2022","Final Exam:
03:30 pm - 05:30 pm",Sarina R Miller
ARTH,200,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21742?crseNumb=200,21742,Principles and Methods of Art History,TR,12:30 pm - 01:50 pm,"Mar 17, 2022","Final Exam:
01:00 pm - 03:00 pm",Joseph F Gregory
ARTH,300,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21403?crseNumb=300,21403,History of Modern Design,MW,09:30 am - 10:50 am,"Mar 14, 2022","Final Exam:
08:00 am - 10:00 am",Heather G Moqtaderi
ARTH,302,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23592?crseNumb=302,23592,Art of India,W,03:00 pm - 05:50 pm,"Mar 14, 2022","Final Exam:
10:30 am - 12:30 pm",Pia Brancaccio
ARTH,303,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22481?crseNumb=303,22481,Art of China,TR,02:00 pm - 03:20 pm,"Mar 15, 2022","Final Exam:
01:00 pm - 03:00 pm",Derek A Gillman
ARTH,314,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21996?crseNumb=314,21996,Contemporary Art,F,12:00 pm - 02:50 pm,"Mar 17, 2022","Final Exam:
03:30 pm - 05:30 pm",Erin Lopez
ARTH,336,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23703?crseNumb=336,23703,History of Costume II: 1800-1920,T,03:30 pm - 06:20 pm,"Mar 17, 2022","Final Exam:
08:00 am - 10:00 am",Katie Sabo
ARTH,T380,Special Topics-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/26077?crseNumb=T380,26077,Theories of Architecture II,W,07:00 pm - 09:50 pm,,,John T Defazio
ARTH,T380,Special Topics-Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/26078?crseNumb=T380,26078,Contemporary Architecture,T,06:30 pm - 09:20 pm,,,Wolfram D Arendt
ARTH,T380,Special Topics-Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/24410?crseNumb=T380,24410,Indigenous Art,MW,06:00 pm - 07:20 pm,,,Linda Kim
ARTH,530,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/25411?crseNumb=530,25411,History of Modern Design,MW,09:30 am - 10:50 am,"Mar 14, 2022","Final Exam:
08:00 am - 10:00 am",Heather G Moqtaderi
AAML,550,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22296?crseNumb=550,22296,Management Techniques in Arts and Cultural Organizations,R,06:30 pm - 09:20 pm,,,Neville K Vakharia
AAML,550,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22297?crseNumb=550,22297,Management Techniques in Arts and Cultural Organizations,TBD,TBD,,,Lindsey S Crane
AAML,560,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22298?crseNumb=560,22298,Marketing & Engagement in Arts and Cultural Orgs.,T,06:30 pm - 09:20 pm,,,Pamela Yau
AAML,575,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22299?crseNumb=575,22299,Revenue Development in Arts and Cultural Orgs.,W,06:00 pm - 08:50 pm,,,Julie R Goodman
AAML,575,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22300?crseNumb=575,22300,Revenue Development in Arts and Cultural Orgs.,TBD,TBD,,,Kristal P Pacific
AAML,660,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22302?crseNumb=660,22302,Technology Tools for Arts and Cultural Managers,TBD,TBD,,,Jonathan D Hummel
AADM,660,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21922?crseNumb=660,21922,International Cultural Policy,TBD,TBD,,,Derek A Gillman
AADM,T680,Special Topics-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/26177?crseNumb=T680,26177,New Media Project,R,03:30 pm - 06:20 pm,,,"Emil Polyak, Julie R Goodman"
AADM,745,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23627?crseNumb=745,23627,Arts in Education,TBD,TBD,,,Marcus A Harshaw
AADM,757,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/23708?crseNumb=757,23708,Political Activism in the Arts,TBD,TBD,,,Laura-Edythe S Coleman
AADM,798,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21923?crseNumb=798,21923,Thesis Development,TBD,TBD,,,Pamela Yau
AADM,798,Lecture,Online,901,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/21921?crseNumb=798,21921,Thesis Development,TBD,TBD,,,Laura-Edythe S Coleman
AADM,798,Lecture,Online,902,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/26076?crseNumb=798,26076,Thesis Development,TBD,TBD,,,Salina M Almanzar
AADM,799,Thesis,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22282?crseNumb=799,22282,Thesis Completion,TBD,TBD,,,Laura-Edythe S Coleman
DANC,102,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22392?crseNumb=102,22392,Yoga,MW,12:00 pm - 01:20 pm,,,Camille Moten
DANC,102,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/22393?crseNumb=102,22393,Yoga,MW,01:30 pm - 02:50 pm,,,Camille Moten
DANC,102,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/25683?crseNumb=102,25683,Yoga,MW,10:30 am - 11:50 am,,,Lindsay J Browning
