SubjectCode,CourseNo\.,InstrType,InstrMethod,Sec,CRN_URL,CRN,CourseTitle,Days_Time,Days_Time1,Days_Time2,Days_Time3,Instructor
ENGL,103,Lecture,Hybrid,131,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41757?crseNumb=103,41757,Composition and Rhetoric III: Themes and Genres,M,02:00 pm - 03:20 pm,,,STAFF
ENGL,103,Lecture,Hybrid,132,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40114?crseNumb=103,40114,Composition and Rhetoric III: Themes and Genres,R,11:00 am - 12:20 pm,,,STAFF
ENGL,103,Lecture,Hybrid,133,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42035?crseNumb=103,42035,Composition and Rhetoric III: Themes and Genres,W,02:00 pm - 03:20 pm,,,STAFF
ENGL,112,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41362?crseNumb=112,41362,English Composition II,T,12:00 pm - 01:50 pm,,,Maria Volynsky
ENGL,113,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41363?crseNumb=113,41363,English Composition III,M,06:00 pm - 07:50 pm,,,Keunah Han
ENGL,200,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41571?crseNumb=200,41571,Classical to Medieval Literature,T,11:00 am - 12:20 pm,,,Donna L Rondolone
ENGL,202,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40559?crseNumb=202,40559,Romanticism to Modernism,TR,03:30 pm - 04:50 pm,,,Donald A Riggs
ENGL,205,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42036?crseNumb=205,42036,American Literature I,T,02:00 pm - 03:20 pm,,,Valerie A Booth
ENGL,207,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41572?crseNumb=207,41572,African American Literature,MWF,11:00 am - 11:50 am,,,Algie V Williams
ENGL,211,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42037?crseNumb=211,42037,British Literature I,MW,12:30 pm - 01:50 pm,,,Christopher T Nielson
ENGL,214,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42038?crseNumb=214,42038,Readings in Fiction,W,06:00 pm - 08:50 pm,,,Anne K Erickson
ENGL,215,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41492?crseNumb=215,41492,Readings in Poetry,MW,03:30 pm - 04:50 pm,,,Jill R Moses
ENGL,300,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41493?crseNumb=300,41493,Literature & Science,T,03:30 pm - 04:50 pm,,,Valerie A Booth
ENGL,303,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40130?crseNumb=303,40130,Science Fiction,TR,05:00 pm - 06:20 pm,,,Donald A Riggs
ENGL,304,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42039?crseNumb=304,42039,Young Adult Fiction,R,12:30 pm - 01:50 pm,,,Kenneth Bingham
ENGL,315,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42040?crseNumb=315,42040,Shakespeare,MW,03:30 pm - 04:50 pm,,,Christopher T Nielson
ENGL,335,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40224?crseNumb=335,40224,Mythology,T,12:30 pm - 01:50 pm,,,Donna L Rondolone
ENGL,360,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42041?crseNumb=360,42041,Law and Literature,TBD,TBD,,,Gail D Rosen
ENVS,230,Lecture,Online,940,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41394?crseNumb=230,41394,General Ecology,TBD,TBD,,,Dane C Ward
ENVS,260,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40375?crseNumb=260,40375,Environmental Science and Society,R,06:30 pm - 09:20 pm,,,Nick A Procopio
ENVS,260,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40464?crseNumb=260,40464,Environmental Science and Society,TBD,TBD,,,Meshagae E Hunte-Brown
ENVS,382,Lab,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41687?crseNumb=382,41687,Field Botany of the New Jersey Pine Barrens,S,09:00 am - 04:50 pm,,,Tatyana Livshultz
ENVS,388,Lab,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41689?crseNumb=388,41689,Marine Field Methods,TBD,TBD,,,Dane C Ward
ENVS,582,Lab,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41688?crseNumb=582,41688,Field Botany of the New Jersey Pine Barrens,S,09:00 am - 04:50 pm,,,Tatyana Livshultz
ENVS,588,Lab,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41690?crseNumb=588,41690,Marine Field Methods,TBD,TBD,,,Dane C Ward
FREN,101,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40435?crseNumb=101,40435,French I,MW,06:00 pm - 07:50 pm,,,STAFF
GEO,375,Lab,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42199?crseNumb=375,42199,Field Camp,TBD,TBD,,,Edward B Daeschler
GER,101,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42095?crseNumb=101,42095,German I,TR,12:00 pm - 01:50 pm,,,STAFF
GST,231,Lecture,Online,940,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41391?crseNumb=231,41391,Crossing the Bridge,TBD,TBD,,,Simone Schlichting-Artur
HIST,118,Lecture,Online,940,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41682?crseNumb=118,41682,History of Modern Biology,TBD,TBD,,,Lloyd T Ackert
HIST,255,Lecture,Online,940,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41961?crseNumb=255,41961,Twentieth Century Russia & the USSR,TBD,TBD,,,Lloyd T Ackert
HIST,275,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41685?crseNumb=275,41685,History of Pennsylvania,TBD,TBD,,,Richard S Hanson
ITAL,101,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40960?crseNumb=101,40960,Italian I,MW,10:00 am - 11:50 am,,,Nadia Magnanini
JAPN,101,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40637?crseNumb=101,40637,Japanese I,MW,02:00 pm - 03:50 pm,,,Natalie N Hiratsuka
JAPN,101,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40638?crseNumb=101,40638,Japanese I,MW,04:00 pm - 05:50 pm,,,Natalie N Hiratsuka
JAPN,102,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40639?crseNumb=102,40639,Japanese II,TR,04:00 pm - 05:50 pm,,,Natalie N Hiratsuka
JAPN,103,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40640?crseNumb=103,40640,Japanese III,MW,06:00 pm - 07:50 pm,,,Hiromi Koyama
KOR,101,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40282?crseNumb=101,40282,Korean I,MW,02:00 pm - 03:50 pm,,,Sunmi Jung J Oh
KOR,101,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40834?crseNumb=101,40834,Korean I,MW,06:00 pm - 07:50 pm,,,Sunmi Jung J Oh
KOR,102,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42096?crseNumb=102,42096,Korean II,MW,04:00 pm - 05:50 pm,,,Sunmi Jung J Oh
LING,102,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40531?crseNumb=102,40531,Language and Society,T,06:30 pm - 09:20 pm,,,STAFF
MATH,100,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40390?crseNumb=100,40390,Fundamentals of Mathematics,W,06:00 pm - 08:50 pm,,,STAFF
MATH,100,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40151?crseNumb=100,40151,Fundamentals of Mathematics,TBD,TBD,,,STAFF
MATH,101,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40388?crseNumb=101,40388,Introduction to Analysis I,MW,10:00 am - 11:50 am,,,STAFF
MATH,102,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40152?crseNumb=102,40152,Introduction to Analysis II,MW,02:00 pm - 03:50 pm,,,STAFF
MATH,102,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40025?crseNumb=102,40025,Introduction to Analysis II,MW,06:00 pm - 07:50 pm,,,STAFF
MATH,102,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40677?crseNumb=102,40677,Introduction to Analysis II,MW,02:00 pm - 03:50 pm,,,STAFF
MATH,110,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40355?crseNumb=110,40355,Precalculus,M,07:00 pm - 09:50 pm,,,STAFF
MATH,121,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40389?crseNumb=121,40389,Calculus I,MW,06:00 pm - 07:50 pm,,,STAFF
MATH,122,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40216?crseNumb=122,40216,Calculus II,MW,10:00 am - 11:50 am,,,STAFF
MATH,123,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40040?crseNumb=123,40040,Calculus III,TR,06:00 pm - 07:50 pm,,,STAFF
MATH,171,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41023?crseNumb=171,41023,Introduction to Analysis A,TBD,TBD,,,STAFF
MATH,171,Lecture,Online,901,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41024?crseNumb=171,41024,Introduction to Analysis A,TBD,TBD,,,STAFF
MATH,172,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41025?crseNumb=172,41025,Introduction to Analysis B,M,07:00 pm - 09:50 pm,,,STAFF
MATH,172,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41026?crseNumb=172,41026,Introduction to Analysis B,TBD,TBD,,,STAFF
MATH,173,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41027?crseNumb=173,41027,Introduction to Analysis C,TBD,TBD,,,STAFF
MATH,200,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40217?crseNumb=200,40217,Multivariate Calculus,TR,12:00 pm - 01:50 pm,,,STAFF
MATH,200,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40218?crseNumb=200,40218,Multivariate Calculus,TR,02:00 pm - 03:50 pm,,,STAFF
MATH,200,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40219?crseNumb=200,40219,Multivariate Calculus,TR,06:00 pm - 07:50 pm,,,STAFF
MATH,201,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40026?crseNumb=201,40026,Linear Algebra,TR,04:00 pm - 05:50 pm,,,STAFF
MATH,201,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40054?crseNumb=201,40054,Linear Algebra,TR,02:00 pm - 03:50 pm,,,STAFF
MATH,201,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42162?crseNumb=201,42162,Linear Algebra,MW,12:00 pm - 01:50 pm,,,STAFF
MATH,201,Lecture,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42163?crseNumb=201,42163,Linear Algebra,MW,10:00 am - 11:50 am,,,STAFF
MATH,201,Lecture,Face To Face,005,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42164?crseNumb=201,42164,Linear Algebra,TR,12:00 pm - 01:50 pm,,,STAFF
MATH,210,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40796?crseNumb=210,40796,Differential Equations,MW,12:00 pm - 01:50 pm,,,STAFF
MATH,210,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42165?crseNumb=210,42165,Differential Equations,MW,10:00 am - 11:50 am,,,STAFF
MATH,210,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42166?crseNumb=210,42166,Differential Equations,TR,11:00 am - 12:50 pm,,,STAFF
MATH,210,Lecture,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42167?crseNumb=210,42167,Differential Equations,TR,01:00 pm - 02:50 pm,,,STAFF
MATH,221,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40356?crseNumb=221,40356,Discrete Mathematics,W,07:00 pm - 09:50 pm,,,STAFF
MATH,221,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40027?crseNumb=221,40027,Discrete Mathematics,MWF,01:00 pm - 01:50 pm,,,STAFF
MATH,221,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40063?crseNumb=221,40063,Discrete Mathematics,MWF,02:00 pm - 02:50 pm,,,STAFF
MATH,221,Lecture,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40675?crseNumb=221,40675,Discrete Mathematics,MWF,12:00 pm - 12:50 pm,,,STAFF
MATH,221,Lecture,Face To Face,005,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40676?crseNumb=221,40676,Discrete Mathematics,MWF,12:00 pm - 12:50 pm,,,STAFF
MATH,291,Recitation/Discussion,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40132?crseNumb=291,40132,Complex and Vector Analysis for Engineers,F,11:00 am - 11:50 am,,,STAFF
MATH,291,Recitation/Discussion,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40133?crseNumb=291,40133,Complex and Vector Analysis for Engineers,F,01:00 pm - 01:50 pm,,,STAFF
MATH,291,Lecture,Face To Face,A,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40131?crseNumb=291,40131,Complex and Vector Analysis for Engineers,TR,11:00 am - 12:20 pm,,,STAFF
MATH,411,Lab,Face To Face,061,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40339?crseNumb=411,40339,Scientific Data Analysis II,W,10:00 am - 11:50 am,,,STAFF
MATH,411,Lab,Face To Face,062,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40879?crseNumb=411,40879,Scientific Data Analysis II,W,04:00 pm - 05:50 pm,,,STAFF
MATH,411,Lecture,Face To Face,A,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40338?crseNumb=411,40338,Scientific Data Analysis II,T,04:00 pm - 05:50 pm,,,STAFF
PHIL,101,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40332?crseNumb=101,40332,Introduction to Western Philosophy,MW,12:30 pm - 01:50 pm,,,Patrick M Denehy
PHIL,101,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40287?crseNumb=101,40287,Introduction to Western Philosophy,TR,11:00 am - 12:20 pm,,,Amy S Bush
PHIL,101,Lecture,Online,940,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41311?crseNumb=101,41311,Introduction to Western Philosophy,TBD,TBD,,,Eric F Fleming
PHIL,102,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41575?crseNumb=102,41575,Introduction to Eastern Philosophy,MWF,11:00 am - 11:50 am,,,David S Seltzer
PHIL,105,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40956?crseNumb=105,40956,Critical Reasoning,TR,12:30 pm - 01:50 pm,,,Roger J Magyar
PHIL,105,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42042?crseNumb=105,42042,Critical Reasoning,MW,03:30 pm - 04:50 pm,,,Marilyn G Piety
PHIL,105,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42043?crseNumb=105,42043,Critical Reasoning,TR,02:00 pm - 03:20 pm,,,Stacey E Ake
PHIL,105,Lecture,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42044?crseNumb=105,42044,Critical Reasoning,TR,03:30 pm - 04:50 pm,,,Stacey E Ake
PHIL,105,Lecture,Face To Face,005,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41494?crseNumb=105,41494,Critical Reasoning,MWF,10:00 am - 10:50 am,,,Harper M Kirk
PHIL,105,Lecture,Face To Face,006,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40036?crseNumb=105,40036,Critical Reasoning,MWF,12:00 pm - 12:50 pm,,,Harper M Kirk
PHIL,105,Lecture,Online,940,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42045?crseNumb=105,42045,Critical Reasoning,TBD,TBD,,,James A Stieb
PHIL,111,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40728?crseNumb=111,40728,Symbolic Logic I,MW,12:30 pm - 01:50 pm,,,David S Seltzer
PHIL,210,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42046?crseNumb=210,42046,Philosophy of Sport,TR,02:00 pm - 03:20 pm,,,Bryan K Sacks
PHIL,216,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41577?crseNumb=216,41577,Philosophy of Time,R,06:30 pm - 09:20 pm,,,Joseph E McPeak
PHIL,251,Lecture,Online,940,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42047?crseNumb=251,42047,Ethics,TBD,TBD,,,Carol A Mele
PHIL,251,Lecture,Online,941,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42048?crseNumb=251,42048,Ethics,TBD,TBD,,,Carol A Mele
PHIL,305,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42049?crseNumb=305,42049,Ethics and the Media,TR,12:30 pm - 01:50 pm,,,Bryan K Sacks
PHIL,305,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42050?crseNumb=305,42050,Ethics and the Media,MW,03:30 pm - 04:50 pm,,,Harper M Kirk
PHIL,311,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42051?crseNumb=311,42051,Ethics and Information Technology,TBD,TBD,,,Daniel P Touey
PHIL,311,Lecture,Online,940,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40634?crseNumb=311,40634,Ethics and Information Technology,TBD,TBD,,,Daniel P Touey
PHIL,315,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40342?crseNumb=315,40342,Engineering Ethics,TR,12:30 pm - 01:50 pm,,,Eric F Fleming
PHIL,315,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42052?crseNumb=315,42052,Engineering Ethics,TR,03:30 pm - 04:50 pm,,,Eric F Fleming
PHIL,315,Lecture,Online,940,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40466?crseNumb=315,40466,Engineering Ethics,TBD,TBD,,,James A Stieb
PHIL,315,Lecture,Online,942,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40957?crseNumb=315,40957,Engineering Ethics,TBD,TBD,,,Dan J Casey
PHIL,321,Lecture,Online,940,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42053?crseNumb=321,42053,Biomedical Ethics,TBD,TBD,,,Patrick M Denehy
PHIL,321,Lecture,Online,941,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42054?crseNumb=321,42054,Biomedical Ethics,TBD,TBD,,,Patrick M Denehy
PHIL,335,Lecture,Online,940,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40448?crseNumb=335,40448,Global Ethical Issues,TBD,TBD,,,Amy S Bush
PHIL,351,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42055?crseNumb=351,42055,Philosophy of Technology,TR,03:30 pm - 04:50 pm,,,Roger J Magyar
PHIL,385,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/42056?crseNumb=385,42056,Philosophy of Law,MW,12:30 pm - 01:50 pm,,,Marilyn G Piety
PHYS,101,Recitation/Discussion,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40314?crseNumb=101,40314,Fundamentals of Physics I,WF,11:00 am - 11:50 am,,,STAFF
PHYS,101,Recitation/Discussion,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40315?crseNumb=101,40315,Fundamentals of Physics I,WF,01:00 pm - 01:50 pm,,,STAFF
PHYS,101,Recitation/Discussion,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40327?crseNumb=101,40327,Fundamentals of Physics I,WF,06:00 pm - 06:50 pm,,,STAFF
PHYS,101,Lab,Face To Face,060,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40316?crseNumb=101,40316,Fundamentals of Physics I,R,11:00 am - 12:50 pm,,,STAFF
PHYS,101,Lab,Face To Face,061,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41184?crseNumb=101,41184,Fundamentals of Physics I,R,11:00 am - 12:50 pm,,,STAFF
PHYS,101,Lab,Face To Face,062,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40317?crseNumb=101,40317,Fundamentals of Physics I,R,01:00 pm - 02:50 pm,,,STAFF
PHYS,101,Lab,Face To Face,063,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41185?crseNumb=101,41185,Fundamentals of Physics I,R,01:00 pm - 02:50 pm,,,STAFF
PHYS,101,Lecture,Face To Face,A,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40318?crseNumb=101,40318,Fundamentals of Physics I,MW,09:00 am - 09:50 am,,,STAFF
PHYS,102,Recitation/Discussion,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40208?crseNumb=102,40208,Fundamentals of Physics II,WF,10:00 am - 10:50 am,,,STAFF
PHYS,102,Recitation/Discussion,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40209?crseNumb=102,40209,Fundamentals of Physics II,WF,11:00 am - 11:50 am,,,STAFF
PHYS,102,Recitation/Discussion,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40210?crseNumb=102,40210,Fundamentals of Physics II,WF,01:00 pm - 01:50 pm,,,STAFF
PHYS,102,Lab,Face To Face,060,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40211?crseNumb=102,40211,Fundamentals of Physics II,T,09:00 am - 10:50 am,,,STAFF
PHYS,102,Lab,Face To Face,061,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41186?crseNumb=102,41186,Fundamentals of Physics II,T,09:00 am - 10:50 am,,,STAFF
PHYS,102,Lab,Face To Face,062,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40212?crseNumb=102,40212,Fundamentals of Physics II,T,01:00 pm - 02:50 pm,,,STAFF
PHYS,102,Lab,Face To Face,063,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41187?crseNumb=102,41187,Fundamentals of Physics II,T,01:00 pm - 02:50 pm,,,STAFF
PHYS,102,Lecture,Face To Face,A,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40213?crseNumb=102,40213,Fundamentals of Physics II,MW,12:00 pm - 12:50 pm,,,Christina E Love
PHYS,131,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40454?crseNumb=131,40454,Survey of the Universe,TBD,TBD,,,Eric D Scheidly
PHYS,151,Lecture & Lab,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40463?crseNumb=151,40463,Applied Physics,TBD,TBD,,,Eric D Scheidly
PHYS,153,Recitation/Discussion,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40120?crseNumb=153,40120,Introductory Physics II,WF,09:00 am - 09:50 am,,,STAFF
PHYS,153,Recitation/Discussion,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40128?crseNumb=153,40128,Introductory Physics II,WF,11:00 am - 11:50 am,,,STAFF
PHYS,153,Recitation/Discussion,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40262?crseNumb=153,40262,Introductory Physics II,WF,04:00 pm - 04:50 pm,,,STAFF
PHYS,153,Lab,Face To Face,060,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40273?crseNumb=153,40273,Introductory Physics II,T,09:00 am - 09:50 am,,,STAFF
PHYS,153,Lab,Face To Face,061,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40274?crseNumb=153,40274,Introductory Physics II,T,10:00 am - 10:50 am,,,STAFF
PHYS,153,Lab,Face To Face,062,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40275?crseNumb=153,40275,Introductory Physics II,T,11:00 am - 11:50 am,,,STAFF
PHYS,153,Lab,Face To Face,063,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40440?crseNumb=153,40440,Introductory Physics II,T,12:00 pm - 12:50 pm,,,STAFF
PHYS,153,Lecture,Face To Face,A,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40945?crseNumb=153,40945,Introductory Physics II,M,10:00 am - 11:20 am,,,Christina E Love
PHYS,201,Recitation/Discussion,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40236?crseNumb=201,40236,Fundamentals of Physics III,MW,09:00 am - 09:50 am,,,STAFF
PHYS,201,Recitation/Discussion,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40237?crseNumb=201,40237,Fundamentals of Physics III,MW,10:00 am - 10:50 am,,,STAFF
PHYS,201,Recitation/Discussion,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40376?crseNumb=201,40376,Fundamentals of Physics III,MW,03:00 pm - 03:50 pm,,,STAFF
PHYS,201,Recitation/Discussion,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40455?crseNumb=201,40455,Fundamentals of Physics III,MW,05:00 pm - 05:50 pm,,,STAFF
PHYS,201,Recitation/Discussion,Face To Face,005,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40884?crseNumb=201,40884,Fundamentals of Physics III,MW,11:00 am - 11:50 am,,,STAFF
PHYS,201,Lab,Face To Face,060,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40241?crseNumb=201,40241,Fundamentals of Physics III,T,11:00 am - 12:50 pm,,,STAFF
PHYS,201,Lab,Face To Face,061,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41188?crseNumb=201,41188,Fundamentals of Physics III,T,11:00 am - 12:50 pm,,,STAFF
PHYS,201,Lab,Face To Face,062,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/40242?crseNumb=201,40242,Fundamentals of Physics III,T,01:00 pm - 02:50 pm,,,STAFF
PHYS,201,Lab,Face To Face,063,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/41189?crseNumb=201,41189,Fundamentals of Physics III,T,01:00 pm - 02:50 pm,,,STAFF
